id_pais,id_regiao,id_estado,municipio,municipio_estado,latitude,longitude,id_municipio
1,3,11,Jeceaba,Jeceaba (MG),"-20,55","-44,05",838
1,3,11,Jenipapo de Minas,Jenipapo de Minas (MG),"-17,17","-42,22",839
1,3,11,Jequeri,Jequeri (MG),"-20,47","-42,62",840
1,3,11,Jequitaí,Jequitaí (MG),"-17,21","-44,48",841
1,3,11,Jequitibá,Jequitibá (MG),"-19,21",-44,842
1,3,11,Jequitinhonha,Jequitinhonha (MG),"-16,39","-41,08",843
1,3,11,Jesuânia,Jesuânia (MG),"-22,01","-45,28",844
1,3,11,Joaíma,Joaíma (MG),"-16,77","-41,02",845
1,3,11,Joanésia,Joanésia (MG),"-19,21","-42,7",846
1,3,11,João Monlevade,João Monlevade (MG),"-19,84","-43,16",847
1,3,11,João Pinheiro,João Pinheiro (MG),"-17,6","-45,93",848
1,3,11,Joaquim Felício,Joaquim Felício (MG),"-17,68","-44,11",849
1,3,11,José Gonçalves de Minas,José Gonçalves de Minas (MG),"-16,9","-42,66",850
1,3,11,José Raydan,José Raydan (MG),"-18,25","-42,48",851
1,3,11,Josenópolis,Josenópolis (MG),"-16,54","-42,55",852
1,3,11,Nova União,Nova União (MG),"-19,64","-43,57",853
1,3,11,Juatuba,Juatuba (MG),"-19,96","-44,36",854
1,3,11,Juiz de Fora,Juiz de Fora (MG),"-21,75","-43,46",855
1,3,11,Juramento,Juramento (MG),"-16,84","-43,56",856
1,3,11,Juruaia,Juruaia (MG),"-21,22","-46,53",857
1,3,11,Ladainha,Ladainha (MG),"-17,63","-41,82",858
1,3,11,Lagamar,Lagamar (MG),"-18,1","-46,73",859
1,3,11,Lagoa da Prata,Lagoa da Prata (MG),"-20,01","-45,49",860
1,3,11,Lagoa dos Patos,Lagoa dos Patos (MG),"-17,01","-44,65",861
1,3,11,Lagoa Dourada,Lagoa Dourada (MG),"-20,89","-44,07",862
1,3,11,Lagoa Formosa,Lagoa Formosa (MG),"-18,77","-46,34",863
1,3,11,Lagoa Grande,Lagoa Grande (MG),"-17,77","-46,5",864
1,3,11,Lagoa Santa,Lagoa Santa (MG),"-19,63","-43,89",865
1,3,11,Lajinha,Lajinha (MG),"-20,14","-41,59",866
1,3,11,Lambari,Lambari (MG),-22,"-45,38",867
1,3,11,Lamim,Lamim (MG),"-20,78","-43,47",868
1,3,11,Laranjal,Laranjal (MG),"-21,36","-42,45",869
1,3,11,Lassance,Lassance (MG),"-17,88","-44,7",870
1,3,11,Lavras,Lavras (MG),"-21,26","-45,04",871
1,3,11,Leandro Ferreira,Leandro Ferreira (MG),"-19,68","-45,04",872
1,3,11,Leme do Prado,Leme do Prado (MG),"-17,07","-42,74",873
1,3,11,Leopoldina,Leopoldina (MG),"-21,55","-42,64",874
1,3,11,Liberdade,Liberdade (MG),"-22,02","-44,33",875
1,3,11,Lima Duarte,Lima Duarte (MG),"-21,8","-43,89",876
1,3,11,Limeira do Oeste,Limeira do Oeste (MG),"-19,41","-50,65",877
1,3,11,Luisburgo,Luisburgo (MG),"-20,44","-42,07",878
1,3,11,Luislândia,Luislândia (MG),"-16,2","-44,6",879
1,3,11,Luminárias,Luminárias (MG),"-21,54","-44,92",880
1,3,11,Luz,Luz (MG),"-19,83","-45,68",881
1,3,11,Machado,Machado (MG),"-21,67","-45,92",882
1,3,11,Madre de Deus de Minas,Madre de Deus de Minas (MG),"-21,48","-44,33",883
1,3,11,Malacacheta,Malacacheta (MG),"-17,84","-42,11",884
1,3,11,Manhuaçu,Manhuaçu (MG),"-20,2","-42,11",885
1,3,11,Manhumirim,Manhumirim (MG),"-20,35","-41,94",886
1,3,11,Mantena,Mantena (MG),"-18,68","-41,08",887
1,3,11,Maravilhas,Maravilhas (MG),"-19,5","-44,67",888
1,3,11,Mar de Espanha,Mar de Espanha (MG),"-21,88","-43,02",889
1,3,11,Maria da Fé,Maria da Fé (MG),"-22,32","-45,31",890
1,3,11,Mariana,Mariana (MG),"-20,33","-43,33",891
1,3,11,Mário Campos,Mário Campos (MG),"-20,08","-44,18",892
1,3,11,Maripá de Minas,Maripá de Minas (MG),"-21,69","-42,96",893
1,3,11,Marliéria,Marliéria (MG),"-19,71","-42,61",894
1,3,11,Marmelópolis,Marmelópolis (MG),"-22,46","-45,17",895
1,3,11,Martinho Campos,Martinho Campos (MG),"-19,41","-45,19",896
1,3,11,Martins Soares,Martins Soares (MG),"-20,26","-41,84",897
1,3,11,Materlândia,Materlândia (MG),"-18,46","-43,05",898
1,3,11,Mateus Leme,Mateus Leme (MG),"-20,03","-44,44",899
1,3,11,Matias Barbosa,Matias Barbosa (MG),"-21,87","-43,31",900
1,3,11,Matipó,Matipó (MG),"-20,31","-42,32",901
1,3,11,Matozinhos,Matozinhos (MG),"-19,52","-44,05",902
1,3,11,Matutina,Matutina (MG),"-19,19",-46,903
1,3,11,Medeiros,Medeiros (MG),"-19,99","-46,34",904
1,3,11,Medina,Medina (MG),"-16,27","-41,51",905
1,3,11,Mendes Pimentel,Mendes Pimentel (MG),"-18,63","-41,36",906
1,3,11,Mercês,Mercês (MG),"-21,19","-43,33",907
1,3,11,Mesquita,Mesquita (MG),"-19,25","-42,61",908
1,3,11,Minas Novas,Minas Novas (MG),"-17,36","-42,44",909
1,3,11,Minduri,Minduri (MG),"-21,67","-44,61",910
1,3,11,Mirabela,Mirabela (MG),"-16,26","-44,16",911
1,3,11,Miradouro,Miradouro (MG),"-20,85","-42,4",912
1,3,11,Miraí,Miraí (MG),"-21,15","-42,62",913
1,3,11,Moeda,Moeda (MG),"-20,33","-43,99",914
1,3,11,Moema,Moema (MG),"-19,84","-45,41",915
1,3,11,Monjolos,Monjolos (MG),"-18,39","-44,02",916
1,3,11,Monsenhor Paulo,Monsenhor Paulo (MG),"-21,73","-45,48",917
1,3,11,Montalvânia,Montalvânia (MG),"-14,47","-44,5",918
1,3,11,Monte Alegre de Minas,Monte Alegre de Minas (MG),"-18,84","-48,89",919
1,3,11,Monte Belo,Monte Belo (MG),"-21,31","-46,33",920
1,3,11,Monte Carmelo,Monte Carmelo (MG),"-18,71","-47,46",921
1,3,11,Monte Formoso,Monte Formoso (MG),"-16,88","-41,27",922
1,3,11,Monte Santo de Minas,Monte Santo de Minas (MG),"-21,19","-46,95",923
1,3,11,Montes Claros,Montes Claros (MG),"-16,62","-43,93",924
1,3,11,Monte Sião,Monte Sião (MG),"-22,42","-46,52",925
1,3,11,Montezuma,Montezuma (MG),"-15,19","-42,47",926
1,3,11,Morada Nova de Minas,Morada Nova de Minas (MG),"-18,58","-45,4",927
1,3,11,Morro da Garça,Morro da Garça (MG),"-18,63","-44,63",928
1,3,11,Morro do Pilar,Morro do Pilar (MG),"-19,24","-43,4",929
1,3,11,Munhoz,Munhoz (MG),"-22,63","-46,3",930
1,3,11,Muriaé,Muriaé (MG),"-21,09","-42,42",931
1,3,11,Mutum,Mutum (MG),"-19,92","-41,45",932
1,3,11,Muzambinho,Muzambinho (MG),"-21,36","-46,52",933
1,3,11,Nacip Raydan,Nacip Raydan (MG),"-18,48","-42,19",934
1,3,11,Nanuque,Nanuque (MG),"-17,78","-40,5",935
1,3,11,Naque,Naque (MG),"-19,18","-42,32",936
1,3,11,Natalândia,Natalândia (MG),"-16,55","-46,47",937
1,3,11,Natércia,Natércia (MG),"-22,13","-45,51",938
1,3,11,Nazareno,Nazareno (MG),"-21,2","-44,62",939
1,3,11,Nepomuceno,Nepomuceno (MG),"-21,23","-45,26",940
1,3,11,Ninheira,Ninheira (MG),"-15,37","-41,66",941
1,3,11,Nova Belém,Nova Belém (MG),"-18,49","-41,1",942
1,3,11,Nova Era,Nova Era (MG),"-19,72","-43,01",943
1,3,11,Nova Lima,Nova Lima (MG),"-20,07","-43,9",944
1,3,11,Nova Módica,Nova Módica (MG),"-18,45","-41,52",945
1,3,11,Nova Ponte,Nova Ponte (MG),"-19,26","-47,71",946
1,3,11,Nova Porteirinha,Nova Porteirinha (MG),"-15,73","-43,28",947
1,3,11,Nova Resende,Nova Resende (MG),"-21,1","-46,42",948
1,3,11,Nova Serrana,Nova Serrana (MG),"-19,85","-44,97",949
1,3,11,Novo Cruzeiro,Novo Cruzeiro (MG),"-17,37","-41,96",950
1,3,11,Novo Oriente de Minas,Novo Oriente de Minas (MG),"-17,23","-41,23",951
1,3,11,Novorizonte,Novorizonte (MG),"-16,01","-42,4",952
1,3,11,Olaria,Olaria (MG),"-21,91","-43,97",953
1,3,11,Olhos-d'Água,Olhos-d'Água (MG),"-17,48","-43,59",954
1,3,11,Olímpio Noronha,Olímpio Noronha (MG),"-22,09","-45,29",955
1,3,11,Oliveira,Oliveira (MG),"-20,75","-44,74",956
1,3,11,Oliveira Fortes,Oliveira Fortes (MG),"-21,34","-43,51",957
1,3,11,Onça de Pitangui,Onça de Pitangui (MG),"-19,71","-44,74",958
1,3,11,Oratórios,Oratórios (MG),"-20,43","-42,79",959
1,3,11,Orizânia,Orizânia (MG),"-20,51","-42,21",960
1,3,11,Ouro Branco,Ouro Branco (MG),"-20,52","-43,68",961
1,3,11,Ouro Fino,Ouro Fino (MG),"-22,25","-46,38",962
1,3,11,Ouro Preto,Ouro Preto (MG),"-20,39","-43,61",963
1,3,11,Ouro Verde de Minas,Ouro Verde de Minas (MG),"-18,05","-41,3",964
1,3,11,Padre Carvalho,Padre Carvalho (MG),"-16,3","-42,59",965
1,3,11,Padre Paraíso,Padre Paraíso (MG),"-17,04","-41,55",966
1,3,11,Paineiras,Paineiras (MG),"-18,92","-45,49",967
1,3,11,Pains,Pains (MG),"-20,38","-45,69",968
1,3,11,Paiva,Paiva (MG),"-21,29","-43,42",969
1,3,11,Palma,Palma (MG),"-21,42","-42,33",970
1,3,11,Papagaios,Papagaios (MG),"-19,38","-44,69",971
1,3,11,Paracatu,Paracatu (MG),"-17,17","-46,88",972
1,3,11,Pará de Minas,Pará de Minas (MG),"-19,83","-44,61",973
1,3,11,Paraguaçu,Paraguaçu (MG),"-21,57","-45,75",974
1,3,11,Paraisópolis,Paraisópolis (MG),"-22,57","-45,82",975
1,3,11,Paraopeba,Paraopeba (MG),"-19,27","-44,45",976
1,3,11,Passabém,Passabém (MG),"-19,36","-43,18",977
1,3,11,Passa Quatro,Passa Quatro (MG),"-22,41","-44,97",978
1,3,11,Passa Tempo,Passa Tempo (MG),"-20,65","-44,49",979
1,3,11,Passa Vinte,Passa Vinte (MG),"-22,18","-44,26",980
1,3,11,Passos,Passos (MG),"-20,72","-46,62",981
1,3,11,Patis,Patis (MG),"-16,08","-44,1",982
1,3,11,Patos de Minas,Patos de Minas (MG),"-18,6","-46,51",983
1,3,11,Patrocínio,Patrocínio (MG),"-18,97","-47,05",984
1,3,11,Patrocínio do Muriaé,Patrocínio do Muriaé (MG),"-21,17","-42,25",985
1,3,11,Paula Cândido,Paula Cândido (MG),"-20,86","-42,98",986
1,3,11,Paulistas,Paulistas (MG),"-18,46","-42,87",987
1,3,11,Pavão,Pavão (MG),"-17,47","-41,06",988
1,3,11,Peçanha,Peçanha (MG),"-18,56","-42,51",989
1,3,11,Pedra Azul,Pedra Azul (MG),"-15,96","-41,18",990
1,3,11,Pedra Bonita,Pedra Bonita (MG),"-20,48","-42,38",991
1,3,11,Pedra do Anta,Pedra do Anta (MG),"-20,6","-42,72",992
1,3,11,Pedra do Indaiá,Pedra do Indaiá (MG),"-20,29","-45,23",993
1,3,11,Pedra Dourada,Pedra Dourada (MG),"-20,83","-42,15",994
1,3,11,Pedralva,Pedralva (MG),"-22,25","-45,45",995
1,3,11,Pedras de Maria da Cruz,Pedras de Maria da Cruz (MG),"-15,63","-44,32",996
1,3,11,Pedrinópolis,Pedrinópolis (MG),"-19,19","-47,51",997
1,3,11,Pedro Leopoldo,Pedro Leopoldo (MG),"-19,64","-44,05",998
1,3,11,Pedro Teixeira,Pedro Teixeira (MG),"-21,73","-43,73",999
1,3,11,Pequeri,Pequeri (MG),"-21,83","-43,13",1000
1,3,11,Pequi,Pequi (MG),"-19,6","-44,64",1001
1,3,11,Perdigão,Perdigão (MG),"-19,94","-45,06",1002
1,3,11,Perdizes,Perdizes (MG),"-19,4","-47,2",1003
1,3,11,Perdões,Perdões (MG),"-21,08","-45,06",1004
1,3,11,Periquito,Periquito (MG),"-19,08","-42,23",1005
1,3,11,Piau,Piau (MG),"-21,5","-43,32",1006
1,3,11,Piedade de Caratinga,Piedade de Caratinga (MG),"-19,76","-42,04",1007
1,3,11,Piedade de Ponte Nova,Piedade de Ponte Nova (MG),"-20,24","-42,72",1008
1,3,11,Piedade do Rio Grande,Piedade do Rio Grande (MG),"-21,48","-44,16",1009
1,3,11,Piedade dos Gerais,Piedade dos Gerais (MG),"-20,47","-44,25",1010
1,3,11,Pimenta,Pimenta (MG),"-20,53","-45,83",1011
1,3,11,Pingo d'Água,Pingo d'Água (MG),"-19,74","-42,42",1012
1,3,11,Pintópolis,Pintópolis (MG),"-16,05","-45,25",1013
1,3,11,Piracema,Piracema (MG),"-20,52","-44,42",1014
1,3,11,Pirajuba,Pirajuba (MG),"-19,94","-48,66",1015
1,3,11,Piranga,Piranga (MG),"-20,63","-43,3",1016
1,3,11,Piranguçu,Piranguçu (MG),"-22,56","-45,52",1017
1,3,11,Piranguinho,Piranguinho (MG),"-22,36","-45,59",1018
1,3,11,Pirapetinga,Pirapetinga (MG),"-21,68","-42,36",1019
1,3,11,Pirapora,Pirapora (MG),"-17,39","-44,87",1020
1,3,11,Piraúba,Piraúba (MG),"-21,26","-43,03",1021
1,3,11,Pitangui,Pitangui (MG),"-19,59","-44,89",1022
1,3,11,Piumhi,Piumhi (MG),"-20,44","-46,05",1023
1,3,11,Planura,Planura (MG),"-20,08","-48,65",1024
1,3,11,Poço Fundo,Poço Fundo (MG),"-21,81","-45,99",1025
1,3,11,Poços de Caldas,Poços de Caldas (MG),"-21,81","-46,56",1026
1,3,11,Pocrane,Pocrane (MG),"-19,58","-41,56",1027
1,3,11,Pompéu,Pompéu (MG),"-19,13","-44,92",1028
1,3,11,Ponte Nova,Ponte Nova (MG),"-20,41","-42,92",1029
1,3,11,Ponto dos Volantes,Ponto dos Volantes (MG),"-16,83","-41,47",1030
1,3,11,Porto Firme,Porto Firme (MG),"-20,66","-43,08",1031
1,3,11,Poté,Poté (MG),"-17,81","-41,77",1032
1,3,11,Pouso Alegre,Pouso Alegre (MG),"-22,26","-45,94",1033
1,3,11,Pouso Alto,Pouso Alto (MG),"-22,18","-44,93",1034
1,3,11,Prados,Prados (MG),"-21,1","-44,06",1035
1,3,11,Prata,Prata (MG),"-19,33","-48,95",1036
1,3,11,Pratápolis,Pratápolis (MG),"-20,79","-46,86",1037
1,3,11,Pratinha,Pratinha (MG),"-19,76","-46,4",1038
1,3,11,Presidente Bernardes,Presidente Bernardes (MG),"-20,77","-43,15",1039
1,3,11,Presidente Juscelino,Presidente Juscelino (MG),"-18,73","-44,08",1040
1,3,11,Presidente Kubitschek,Presidente Kubitschek (MG),"-18,63","-43,58",1041
1,3,11,Presidente Olegário,Presidente Olegário (MG),"-18,24","-46,34",1042
1,3,11,Alto Jequitibá,Alto Jequitibá (MG),"-20,44","-41,95",1043
1,3,11,Prudente de Morais,Prudente de Morais (MG),"-19,46","-44,11",1044
1,3,11,Quartel Geral,Quartel Geral (MG),"-19,28","-45,6",1045
1,3,11,Queluzito,Queluzito (MG),"-20,73","-43,89",1046
1,3,11,Raposos,Raposos (MG),"-19,98","-43,78",1047
1,3,11,Raul Soares,Raul Soares (MG),"-20,01","-42,39",1048
1,3,11,Recreio,Recreio (MG),"-21,52","-42,44",1049
1,3,11,Reduto,Reduto (MG),"-20,24","-41,94",1050
1,3,11,Resende Costa,Resende Costa (MG),"-20,84","-44,29",1051
1,3,11,Resplendor,Resplendor (MG),"-19,21","-41,15",1052
1,3,11,Ressaquinha,Ressaquinha (MG),"-21,08","-43,75",1053
1,3,11,Riachinho,Riachinho (MG),"-16,28","-45,93",1054
1,3,11,Riacho dos Machados,Riacho dos Machados (MG),"-16,05","-42,99",1055
1,3,11,Ribeirão das Neves,Ribeirão das Neves (MG),"-19,78","-44,07",1056
1,3,11,Ribeirão Vermelho,Ribeirão Vermelho (MG),"-21,15","-45,07",1057
1,3,11,Rio Acima,Rio Acima (MG),"-20,11","-43,77",1058
1,3,11,Rio Casca,Rio Casca (MG),"-20,14","-42,66",1059
1,3,11,Rio Doce,Rio Doce (MG),"-20,22","-42,91",1060
1,3,11,Rio Espera,Rio Espera (MG),"-20,87","-43,49",1061
1,3,11,Rio Manso,Rio Manso (MG),"-20,27","-44,34",1062
1,3,11,Rio Novo,Rio Novo (MG),"-21,47","-43,14",1063
1,3,11,Rio Paranaíba,Rio Paranaíba (MG),"-19,24","-46,3",1064
1,3,11,Rio Pardo de Minas,Rio Pardo de Minas (MG),"-15,71","-42,55",1065
1,3,11,Rio Piracicaba,Rio Piracicaba (MG),"-19,97","-43,15",1066
1,3,11,Rio Pomba,Rio Pomba (MG),"-21,25","-43,17",1067
1,3,11,Rio Preto,Rio Preto (MG),"-22,04","-43,88",1068
1,3,11,Rio Vermelho,Rio Vermelho (MG),"-18,25","-43,06",1069
1,3,11,Ritápolis,Ritápolis (MG),"-20,98","-44,38",1070
1,3,11,Rochedo de Minas,Rochedo de Minas (MG),"-21,64","-43,03",1071
1,3,11,Rodeiro,Rodeiro (MG),"-21,21","-42,84",1072
1,3,11,Romaria,Romaria (MG),"-18,9","-47,56",1073
1,3,11,Rosário da Limeira,Rosário da Limeira (MG),"-20,98","-42,51",1074
1,3,11,Rubelita,Rubelita (MG),"-16,37","-42,23",1075
1,3,11,Sabará,Sabará (MG),"-19,85","-43,78",1076
1,3,11,Sabinópolis,Sabinópolis (MG),"-18,65","-43,06",1077
1,3,11,Sacramento,Sacramento (MG),"-19,9","-47,27",1078
1,3,11,Salinas,Salinas (MG),"-16,11","-42,15",1079
1,3,11,Salto da Divisa,Salto da Divisa (MG),"-16,11","-40,03",1080
1,3,11,Santa Bárbara,Santa Bárbara (MG),"-20,03","-43,48",1081
1,3,11,Santa Bárbara do Leste,Santa Bárbara do Leste (MG),"-19,95","-42,11",1082
1,3,11,Santa Bárbara do Monte Verde,Santa Bárbara do Monte Verde (MG),"-21,96","-43,69",1083
1,3,11,Santa Bárbara do Tugúrio,Santa Bárbara do Tugúrio (MG),"-21,25","-43,53",1084
1,3,11,Santa Cruz de Minas,Santa Cruz de Minas (MG),"-21,12","-44,22",1085
1,3,11,Santa Cruz de Salinas,Santa Cruz de Salinas (MG),"-16,05","-41,79",1086
1,3,11,Santa Cruz do Escalvado,Santa Cruz do Escalvado (MG),"-20,23","-42,81",1087
1,3,11,Santa Efigênia de Minas,Santa Efigênia de Minas (MG),"-18,86","-42,4",1088
1,3,11,Santa Fé de Minas,Santa Fé de Minas (MG),"-16,7","-45,56",1089
1,3,11,Santa Juliana,Santa Juliana (MG),"-19,38","-47,51",1090
1,3,11,Santa Luzia,Santa Luzia (MG),"-19,74","-43,84",1091
1,3,11,Santa Margarida,Santa Margarida (MG),"-20,43","-42,27",1092
1,3,11,Santa Maria de Itabira,Santa Maria de Itabira (MG),"-19,44","-43,04",1093
1,3,11,Santa Maria do Salto,Santa Maria do Salto (MG),"-16,31","-40,12",1094
1,3,11,Santa Maria do Suaçuí,Santa Maria do Suaçuí (MG),"-18,26","-42,32",1095
1,3,11,Santana da Vargem,Santana da Vargem (MG),"-21,27","-45,51",1096
1,3,11,Santana de Cataguases,Santana de Cataguases (MG),"-21,28","-42,56",1097
1,3,11,Santana de Pirapama,Santana de Pirapama (MG),"-18,92","-43,9",1098
1,3,11,Santana do Deserto,Santana do Deserto (MG),"-21,95","-43,18",1099
1,3,11,Santana do Garambéu,Santana do Garambéu (MG),"-21,64","-44,07",1100
1,3,11,Santana do Jacaré,Santana do Jacaré (MG),"-20,88","-45,06",1101
1,3,11,Santana do Manhuaçu,Santana do Manhuaçu (MG),"-20,06","-41,89",1102
1,3,11,Santana do Paraíso,Santana do Paraíso (MG),"-19,39","-42,52",1103
1,3,11,Santana dos Montes,Santana dos Montes (MG),"-20,8","-43,67",1104
1,3,11,Santa Rita de Caldas,Santa Rita de Caldas (MG),"-22,02","-46,27",1105
1,3,11,Santa Rita de Jacutinga,Santa Rita de Jacutinga (MG),"-22,1","-44,09",1106
1,3,11,Santa Rita de Minas,Santa Rita de Minas (MG),"-19,88","-42,12",1107
1,3,11,Santa Rita de Ibitipoca,Santa Rita de Ibitipoca (MG),"-21,58","-43,93",1108
1,3,11,Santa Rita do Itueto,Santa Rita do Itueto (MG),"-19,41","-41,39",1109
1,3,11,Santa Rita do Sapucaí,Santa Rita do Sapucaí (MG),"-22,24","-45,68",1110
1,3,11,Santa Rosa da Serra,Santa Rosa da Serra (MG),"-19,56",-46,1111
1,3,11,Santa Vitória,Santa Vitória (MG),"-18,99","-50,28",1112
1,3,11,Santo Antônio do Amparo,Santo Antônio do Amparo (MG),"-20,92","-44,94",1113
1,3,11,Santo Antônio do Aventureiro,Santo Antônio do Aventureiro (MG),"-21,75","-42,81",1114
1,3,11,Santo Antônio do Grama,Santo Antônio do Grama (MG),"-20,32","-42,6",1115
1,3,11,Santo Antônio do Itambé,Santo Antônio do Itambé (MG),"-18,48","-43,27",1116
1,3,11,Santo Antônio do Monte,Santo Antônio do Monte (MG),"-20,08","-45,29",1117
1,3,11,Santo Antônio do Retiro,Santo Antônio do Retiro (MG),"-15,29","-42,66",1118
1,3,11,Santo Hipólito,Santo Hipólito (MG),"-18,39","-44,17",1119
1,3,11,Santos Dumont,Santos Dumont (MG),"-21,46","-43,53",1120
1,3,11,São Bento Abade,São Bento Abade (MG),"-21,57","-45,07",1121
1,3,11,São Brás do Suaçuí,São Brás do Suaçuí (MG),"-20,63","-43,97",1122
1,3,11,São Domingos das Dores,São Domingos das Dores (MG),"-19,52","-42,03",1123
1,3,11,São Domingos do Prata,São Domingos do Prata (MG),"-19,9","-42,9",1124
1,3,11,São Francisco de Paula,São Francisco de Paula (MG),"-20,72",-45,1125
1,3,11,São Francisco de Sales,São Francisco de Sales (MG),"-19,8","-49,86",1126
1,3,11,São Francisco do Glória,São Francisco do Glória (MG),"-20,79","-42,28",1127
1,3,11,São Geraldo,São Geraldo (MG),"-20,91","-42,83",1128
1,3,11,São Geraldo da Piedade,São Geraldo da Piedade (MG),"-18,9","-42,31",1129
1,3,11,São Geraldo do Baixio,São Geraldo do Baixio (MG),"-18,92","-41,37",1130
1,3,11,São Gonçalo do Abaeté,São Gonçalo do Abaeté (MG),"-18,18","-45,55",1131
1,3,11,São Gonçalo do Pará,São Gonçalo do Pará (MG),"-19,98","-44,83",1132
1,3,11,São Gonçalo do Rio Abaixo,São Gonçalo do Rio Abaixo (MG),"-19,82","-43,32",1133
1,3,11,São Gonçalo do Sapucaí,São Gonçalo do Sapucaí (MG),"-21,91","-45,59",1134
1,3,11,São Gotardo,São Gotardo (MG),"-19,36",-46,1135
1,3,11,São João Batista do Glória,São João Batista do Glória (MG),"-20,58","-46,44",1136
1,3,11,São João da Lagoa,São João da Lagoa (MG),"-16,86","-44,33",1137
1,3,11,São João da Mata,São João da Mata (MG),"-21,94","-45,92",1138
1,3,11,São João da Ponte,São João da Ponte (MG),"-15,91","-43,9",1139
1,3,11,São João das Missões,São João das Missões (MG),"-14,89","-44,23",1140
1,3,11,São João del Rei,São João del Rei (MG),"-21,26","-44,28",1141
1,3,11,São João do Manhuaçu,São João do Manhuaçu (MG),"-20,37","-42,15",1142
1,3,11,São João do Manteninha,São João do Manteninha (MG),"-18,75","-41,16",1143
1,3,11,São João do Oriente,São João do Oriente (MG),"-19,35","-42,17",1144
1,3,11,São João do Pacuí,São João do Pacuí (MG),"-16,56","-44,52",1145
1,3,11,São João do Paraíso MG,São João do Paraíso (MG),"-15,34","-41,98",1146
1,3,11,São João Evangelista,São João Evangelista (MG),"-18,51","-42,78",1147
1,3,11,São João Nepomuceno,São João Nepomuceno (MG),"-21,58",-43,1148
1,3,11,São Joaquim de Bicas,São Joaquim de Bicas (MG),"-20,07","-44,25",1149
1,3,11,São José da Barra,São José da Barra (MG),"-20,75","-46,24",1150
1,3,11,São José da Lapa,São José da Lapa (MG),"-19,7","-43,99",1151
1,3,11,São José da Safira,São José da Safira (MG),"-18,32","-42,12",1152
1,3,11,São José da Varginha,São José da Varginha (MG),"-19,7","-44,56",1153
1,3,11,São José do Alegre,São José do Alegre (MG),"-22,33","-45,52",1154
1,3,11,São José do Divino,São José do Divino (MG),"-18,4","-41,38",1155
1,3,11,São José do Goiabal,São José do Goiabal (MG),"-19,93","-42,7",1156
1,3,11,São José do Jacuri,São José do Jacuri (MG),"-18,24","-42,67",1157
1,3,11,São José do Mantimento,São José do Mantimento (MG),"-20,02","-41,77",1158
1,3,11,São Lourenço,São Lourenço (MG),"-22,12","-45,03",1159
1,3,11,São Miguel do Anta,São Miguel do Anta (MG),"-20,73","-42,71",1160
1,3,11,São Pedro da União,São Pedro da União (MG),"-21,13","-46,64",1161
1,3,11,São Pedro dos Ferros,São Pedro dos Ferros (MG),"-20,05","-42,57",1162
1,3,11,São Pedro do Suaçuí,São Pedro do Suaçuí (MG),"-18,35","-42,59",1163
1,3,11,São Romão,São Romão (MG),"-16,39","-45,41",1164
1,3,11,São Roque de Minas,São Roque de Minas (MG),"-20,19","-46,51",1165
1,3,11,São Sebastião da Bela Vista,São Sebastião da Bela Vista (MG),"-22,16","-45,78",1166
1,3,11,São Sebastião da Vargem Alegre,São Sebastião da Vargem Alegre (MG),"-21,02","-42,6",1167
1,3,11,São Sebastião do Anta,São Sebastião do Anta (MG),"-19,51","-41,96",1168
1,3,11,São Sebastião do Maranhão,São Sebastião do Maranhão (MG),"-18,06","-42,54",1169
1,3,11,São Sebastião do Oeste,São Sebastião do Oeste (MG),"-20,25","-45,04",1170
1,3,11,São Sebastião do Paraíso,São Sebastião do Paraíso (MG),"-20,92","-47,01",1171
1,3,11,São Sebastião do Rio Preto,São Sebastião do Rio Preto (MG),"-19,3","-43,22",1172
1,3,11,São Sebastião do Rio Verde,São Sebastião do Rio Verde (MG),"-22,22","-45,02",1173
1,3,11,São Tiago,São Tiago (MG),"-20,94","-44,56",1174
1,3,11,São Tomás de Aquino,São Tomás de Aquino (MG),"-20,79","-47,13",1175
1,3,11,São Thomé das Letras,São Thomé das Letras (MG),"-21,73","-44,96",1176
1,3,11,São Vicente de Minas,São Vicente de Minas (MG),"-21,67","-44,47",1177
1,3,11,Sapucaí-Mirim,Sapucaí-Mirim (MG),"-22,79","-45,85",1178
1,3,11,Sardoá,Sardoá (MG),"-18,78","-42,41",1179
1,3,11,Sarzedo,Sarzedo (MG),"-20,06","-44,12",1180
1,3,11,Setubinha,Setubinha (MG),"-17,62","-42,16",1181
1,3,11,Sem-Peixe,Sem-Peixe (MG),"-20,08","-42,83",1182
1,3,11,Senador Amaral,Senador Amaral (MG),"-22,56","-46,22",1183
1,3,11,Senador Cortes,Senador Cortes (MG),"-21,77","-42,91",1184
1,3,11,Senador Firmino,Senador Firmino (MG),"-20,9","-43,1",1185
1,3,11,Senador José Bento,Senador José Bento (MG),"-22,16","-46,14",1186
1,3,11,Senador Modestino Gonçalves,Senador Modestino Gonçalves (MG),"-17,86","-43,24",1187
1,3,11,Senhora de Oliveira,Senhora de Oliveira (MG),"-20,8","-43,35",1188
1,3,11,Senhora do Porto,Senhora do Porto (MG),"-18,91","-43,08",1189
1,3,11,Senhora dos Remédios,Senhora dos Remédios (MG),"-21,03","-43,6",1190
1,3,11,Sericita,Sericita (MG),"-20,49","-42,46",1191
1,3,11,Seritinga,Seritinga (MG),"-21,92","-44,46",1192
1,3,11,Serra Azul de Minas,Serra Azul de Minas (MG),"-18,39","-43,21",1193
